File_Path,skull,ventricles,lungs,mediastinum,liver,kidneys,pancreas,spleen,abdominal aorta,spine,lymph nodes
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0014.2015.12.22.18.10.55.420810.358276651.IMA,2.818262601067545e-07,0.0010938941268250346,0.9221071600914001,0.07256413996219635,0.00011614713730523363,3.2941304652922554e-06,3.6434475987334736e-06,0.003878021612763405,1.44918305977626e-06,0.00023101390979718417,1.0431327837068238e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0015.2015.12.22.18.10.55.420810.358276675.IMA,1.7524149598102667e-07,0.00045282571227289736,0.9258966445922852,0.06898758560419083,8.384473039768636e-05,4.884390364168212e-06,2.7474932267068652e-06,0.004366803448647261,1.2640271052077878e-06,0.00020045862765982747,2.6621696633810643e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0016.2015.12.22.18.10.55.420810.358276699.IMA,1.0267631722626902e-07,0.0003321772092022002,0.9549112319946289,0.04146074503660202,7.588179141748697e-05,3.798372290475527e-06,2.1715038656111574e-06,0.002734116045758128,1.1206421959286672e-06,0.0004768949293065816,1.7945114905160153e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0017.2015.12.22.18.10.55.420810.358276723.IMA,8.189326194951718e-08,0.0002994004462379962,0.9410009980201721,0.054036494344472885,0.00014296617882791907,9.09098071133485e-06,1.6993380995700136e-06,0.0030428841710090637,1.2505518043326447e-06,0.0014631361700594425,2.062460453089443e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0018.2015.12.22.18.10.55.420810.358276747.IMA,1.255178432302273e-07,0.0004101034428458661,0.9350492358207703,0.05747300758957863,0.00012477830750867724,1.3291875802678987e-05,1.1364194278939976e-06,0.0028720914851874113,2.301676431670785e-06,0.004050838761031628,3.1297095119953156e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0019.2015.12.22.18.10.55.420810.358276771.IMA,9.465350814252815e-08,0.00023276549472939223,0.949460506439209,0.04677773267030716,7.183256821008399e-05,2.9836617159162415e-06,1.1764400369429495e-06,0.0006840549758635461,5.149533990334021e-07,0.0027678320184350014,5.136320737619826e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0020.2015.12.22.18.10.55.420810.358276795.IMA,1.7915284900027473e-07,0.0004487779224291444,0.9471314549446106,0.050861310213804245,8.563754090573639e-05,1.877120212157024e-06,8.964531161836931e-07,0.0005044793360866606,4.4115014929957397e-07,0.0009640399948693812,8.598491945122078e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0021.2015.12.22.18.10.55.420810.358276819.IMA,7.150011072099005e-08,0.0006345817819237709,0.9262335300445557,0.07162591069936752,8.132987568387762e-05,3.941549948649481e-06,1.1916198445760529e-06,0.001098433043807745,1.5395902437376208e-06,0.00031826418126001954,1.2111286196159199e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0022.2015.12.22.18.10.55.420810.358276843.IMA,7.443944127771829e-08,0.0012133732670918107,0.9100282788276672,0.08660884946584702,9.995790605898947e-05,5.076247362012509e-06,3.192743406543741e-06,0.0019649402238428593,1.859003191384545e-06,7.266941975103691e-05,1.7989265188589343e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0023.2015.12.22.18.10.55.420810.358276867.IMA,1.54796467199958e-07,0.0008671859395690262,0.8933454155921936,0.10154174268245697,9.863472223514691e-05,8.113079275062773e-06,2.9387888389464933e-06,0.003969640005379915,1.84401358183095e-06,0.00016318043344654143,1.2230942729729577e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0024.2015.12.22.18.10.55.420810.358276891.IMA,1.9535018225269596e-07,0.0003947596123907715,0.8406825661659241,0.15591633319854736,7.672728679608554e-05,4.571119006868685e-06,2.4480086722178385e-06,0.002564667724072933,7.498213676626619e-07,0.00035614476655609906,9.211848919221666e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0025.2015.12.22.18.10.55.420810.358276915.IMA,1.454035043479962e-07,0.0003873308014590293,0.9178758859634399,0.08078189939260483,3.8322716136462986e-05,1.5790243423907668e-06,1.4145432487566723e-06,0.0007594454218633473,3.1248481491275015e-07,0.00015337496006395668,3.0178543397596513e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0026.2015.12.22.18.10.55.420810.358276939.IMA,4.314471198085812e-07,0.0009121526964008808,0.8511005640029907,0.14272069931030273,7.102467498043552e-05,4.4918906496604905e-06,2.327812353541958e-06,0.003282608464360237,2.0379973193485057e-06,0.001902921823784709,8.481292752549052e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0027.2015.12.22.18.10.55.420810.358276963.IMA,1.8909811672074284e-07,0.0009036363335326314,0.8182705044746399,0.17810183763504028,6.502850010292605e-05,2.3325228539761156e-06,1.959541350515792e-06,0.0017761789495125413,2.5883171019813744e-06,0.0008753933943808079,4.2858292204073223e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0028.2015.12.22.18.10.55.420810.358276987.IMA,4.1407808737403684e-08,0.00019831945246551186,0.7847873568534851,0.21414336562156677,3.8407943065976724e-05,1.1264792192378081e-06,3.33360304693997e-07,0.0006601432105526328,5.076587399344135e-07,0.00017031146853696555,9.68249977972846e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0029.2015.12.22.18.10.55.420810.358277011.IMA,8.845521648481736e-08,0.0006177007453516126,0.8195760846138,0.17828191816806793,6.330233736662194e-05,9.961086107068695e-07,3.2202640909417823e-07,0.001421914785169065,2.838562807028211e-07,3.727248258655891e-05,9.294424074823837e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0030.2015.12.22.18.10.55.420810.358277035.IMA,2.7198653995696986e-08,0.0002643525367602706,0.9488426446914673,0.0497874915599823,5.431084719020873e-05,6.977488737902604e-07,1.2192892029361246e-07,0.0010453112190589309,2.8689990827501788e-08,4.863629328610841e-06,6.875600888633926e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0031.2015.12.22.18.10.55.420810.358277059.IMA,4.530953390258219e-08,0.00010304095485480502,0.9845505356788635,0.014446279965341091,6.053953984519467e-05,3.389770313333429e-07,1.0838822106506996e-07,0.0008349610143341124,2.419584532731278e-08,3.993845894001424e-06,9.18709233133086e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0032.2015.12.22.18.10.55.420810.358277083.IMA,2.590018652881554e-07,0.00025591207668185234,0.9551653861999512,0.0439198836684227,6.86769635649398e-05,1.7148980191450391e-07,2.2594382187435258e-07,0.0005826895358040929,6.644085459583948e-08,6.540897629747633e-06,2.0663338773374562e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0033.2015.12.22.18.10.55.420810.358277107.IMA,9.210287430505559e-07,0.0006454437389038503,0.9477521181106567,0.049799371510744095,0.00012142318155383691,3.462610322912951e-07,1.0713504252635175e-06,0.0015715344343334436,4.030650586628326e-07,0.00010729875066317618,1.9454220989700843e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0034.2015.12.22.18.10.55.420810.358277131.IMA,8.377244284929475e-07,0.00040952512063086033,0.9299715161323547,0.06569048017263412,0.0001115888953791,2.3466427023777214e-07,6.727261734340573e-07,0.0037435004487633705,2.03976298962516e-07,7.129943696781993e-05,1.5963478006142395e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0035.2015.12.22.18.10.55.420810.358277155.IMA,3.9539656881970586e-07,0.00017509037570562214,0.9410712122917175,0.05610083416104317,6.851970829302445e-05,1.0988691201418987e-07,4.3726191734094755e-07,0.002332611009478569,1.4825307914634323e-07,0.00025053476565517485,1.3494786799128633e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0036.2015.12.22.18.10.55.420810.358277179.IMA,6.049224339221837e-07,0.00046877708518877625,0.9716201424598694,0.024932753294706345,6.76717099850066e-05,7.07793716969718e-08,3.129557057945931e-07,0.0024757308419793844,2.820075053477922e-07,0.00043342143180780113,1.6812158776247088e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0037.2015.12.22.18.10.55.420810.358277203.IMA,6.14358384609659e-07,0.0012837483081966639,0.928661048412323,0.06476618349552155,6.746590224793181e-05,1.949322694372313e-07,4.79186155644129e-07,0.0045610773377120495,1.3778185348201077e-06,0.0006575919687747955,3.4501778145568096e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0038.2015.12.22.18.10.55.420810.358279277.IMA,1.6188597840027796e-07,0.0004726334009319544,0.9399487972259521,0.05546293407678604,8.932637865655124e-05,1.3351193217658874e-07,3.185203070188436e-07,0.00397223886102438,2.4741274273765157e-07,5.304418664309196e-05,6.849429468047674e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0039.2015.12.22.18.10.55.420810.358279301.IMA,1.1135188060507062e-07,0.001045693177729845,0.9517055749893188,0.04178982973098755,8.398867794312537e-05,1.6183875573005935e-07,2.58184854828869e-07,0.005349608138203621,2.3175701358013612e-07,2.4567263608332723e-05,4.4520302111550336e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0040.2015.12.22.18.10.55.420810.358279325.IMA,7.487381026294315e-08,0.00027144720661453903,0.9676110148429871,0.030639342963695526,3.739869498531334e-05,2.811236754496349e-07,1.1098458685410151e-07,0.0014209990622475743,6.524596329882115e-08,1.9254061044193804e-05,3.498652034750194e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0041.2015.12.22.18.10.55.420810.358279349.IMA,6.836458510406374e-08,9.210114512825385e-05,0.9714525938034058,0.027609337121248245,4.396454096422531e-05,1.224102845753805e-07,1.1440531721973457e-07,0.0005723766516894102,5.5936716591986624e-08,0.00022920029005035758,2.003364585334566e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0042.2015.12.22.18.10.55.420810.358279373.IMA,5.086778642748868e-08,4.2166997445747256e-05,0.9693209528923035,0.02953791618347168,9.722890536068007e-05,1.8497817677598505e-07,1.6749550013628323e-07,0.0006819338886998594,6.206258973406875e-08,0.00031950927223078907,3.3000443266928414e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0043.2015.12.22.18.10.55.420810.358279397.IMA,6.992368639657798e-08,6.928641232661903e-05,0.911307156085968,0.08763951808214188,0.00011748488759621978,9.381861332258268e-08,5.817337864755245e-07,0.0007595040369778872,5.825163285066992e-08,0.00010608755837893113,5.5119247832635665e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0044.2015.12.22.18.10.55.420810.358279421.IMA,4.857731994434289e-08,0.00013716220564674586,0.9464811086654663,0.05137001723051071,7.680935232201591e-05,1.1686436351965312e-07,4.211924533592537e-07,0.0018469068454578519,8.512083127243386e-08,8.714619616512209e-05,8.154138697591407e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0045.2015.12.22.18.10.55.420810.358279445.IMA,2.0075630402516254e-07,0.0002245294745080173,0.9612000584602356,0.028722716495394707,0.00013620167737826705,1.839530341385398e-06,1.1505755992402555e-06,0.009628578089177608,6.508574870167649e-07,8.203172910725698e-05,2.0171250980638433e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0046.2015.12.22.18.10.55.420810.358279469.IMA,1.5924740637274226e-07,0.0002717619063332677,0.9926252961158752,0.0027398024685680866,4.067398185725324e-05,3.2862972147995606e-06,4.163055109529523e-07,0.004301559180021286,7.902784204816271e-08,1.6054922525654547e-05,8.77010904787312e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0047.2015.12.22.18.10.55.420810.358279493.IMA,1.0104845671321527e-07,0.0005640179151669145,0.9909095168113708,0.005940812174230814,5.62456734769512e-05,2.442480536046787e-06,5.271907639325946e-07,0.002506862161681056,2.30527930966673e-07,1.908522790472489e-05,2.1180350984195684e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0048.2015.12.22.18.10.55.420810.358279517.IMA,1.0313503651104838e-07,0.0004271379148121923,0.98426753282547,0.00696296663954854,6.203376688063145e-05,2.540058403610601e-06,1.2376847280393122e-06,0.008249619975686073,2.1593891119664477e-07,2.6422216251376085e-05,1.804295663987432e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0049.2015.12.22.18.10.55.420810.358279541.IMA,4.707721146246513e-08,0.00030868398607708514,0.981929361820221,0.006540828850120306,0.00013545055116992444,2.290977590746479e-06,8.873656724972534e-07,0.011076544411480427,5.0994337641441234e-08,5.695555501006311e-06,8.989577793272474e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0050.2015.12.22.18.10.55.420810.358279565.IMA,2.225928419363754e-08,0.0008500838885083795,0.9858677983283997,0.007857976481318474,4.50119077868294e-05,2.130607526851236e-06,8.94858828814904e-07,0.005351932719349861,7.29031555124493e-08,2.39282708207611e-05,1.4852570018319966e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0051.2015.12.22.18.10.55.420810.358279589.IMA,3.4418146555026397e-08,0.0008720603655092418,0.9495905637741089,0.028566082939505577,0.0002462932898197323,1.0074129932036158e-05,3.074188725804561e-06,0.02065933309495449,3.023612293873157e-07,5.1755818276433274e-05,4.922545144836477e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0052.2015.12.22.18.10.55.420810.358279613.IMA,5.628823984693554e-08,0.0007352945976890624,0.9356518387794495,0.047550272196531296,0.000249635661020875,1.1265075045230333e-05,1.7861815422293148e-06,0.015708403661847115,5.738652362197172e-07,9.032861271407455e-05,5.154505515747587e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0053.2015.12.22.18.10.55.420810.358279637.IMA,6.399736918183407e-08,0.0009903793688863516,0.9512616991996765,0.03868396580219269,0.00011488617747090757,6.664677584922174e-06,8.981480732472846e-07,0.008856566622853279,7.227911282825517e-07,8.369657007278875e-05,4.701497857695358e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0054.2015.12.22.18.10.55.420810.358279661.IMA,4.046930612844335e-08,0.001995848026126623,0.9487967491149902,0.03713364526629448,8.915703801903874e-05,6.613880486838752e-06,8.414172611992399e-07,0.01155567355453968,2.3247125682246406e-06,0.00041862469515763223,5.202244892643648e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0055.2015.12.22.18.10.55.420810.358279685.IMA,5.7669115705039076e-08,0.0005085546290501952,0.9088869094848633,0.0761706605553627,0.00013954278256278485,9.41835060075391e-06,4.863031790591776e-07,0.009688520804047585,8.736291420063935e-06,0.004586277063935995,8.415894967583881e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0056.2015.12.22.18.10.55.420810.358279709.IMA,2.02102317103936e-08,0.00020988359756302088,0.9418983459472656,0.04946045204997063,6.914497498655692e-05,1.2796340342902113e-05,1.9840180698338372e-07,0.0016461710911244154,3.2739346806920366e-06,0.006699466612190008,2.6256958562953514e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0057.2015.12.22.18.10.55.420810.358279733.IMA,1.5814803688840584e-08,0.00014687834482174367,0.9529160857200623,0.022919142618775368,3.839436612906866e-05,1.294116100325482e-05,1.8346200647556543e-07,0.0013687257887795568,1.9892868294846267e-06,0.022595426067709923,1.531783482278115e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0058.2015.12.22.18.10.55.420810.358279757.IMA,6.663113794047604e-08,0.0001542679383419454,0.9661634564399719,0.01023203507065773,0.000100652665423695,4.793520020029973e-06,3.405797315281234e-07,0.0060305423103272915,6.476111025222053e-07,0.01731313392519951,7.467329510291165e-08
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0059.2015.12.22.18.10.55.420810.358279781.IMA,2.1602610900117725e-07,0.0006801856798119843,0.9340881705284119,0.015475817956030369,0.00022169160365592688,2.4129776647896506e-06,1.0926231652774732e-06,0.024406438693404198,1.683364075688587e-06,0.025122126564383507,1.4052905328298948e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0060.2015.12.22.18.10.55.420810.358279805.IMA,1.0605805300656357e-06,0.0017102559795603156,0.7749516367912292,0.05520755797624588,0.0005300319171510637,4.5103633965482e-06,4.0848817661753856e-06,0.06696009635925293,1.6058844266808592e-05,0.10061375796794891,8.861211426847149e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0061.2015.12.22.18.10.55.420810.358279829.IMA,1.3949354524811497e-06,0.0012049565557390451,0.83191978931427,0.021852731704711914,0.0004420241166371852,6.579692580999108e-06,1.7719340803523664e-06,0.08493814617395401,5.9507115111046005e-06,0.059625737369060516,9.240946496902325e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0062.2015.12.22.18.10.55.420810.358279853.IMA,7.33450974621519e-07,0.000640561047475785,0.7583639621734619,0.021241050213575363,0.0007934911409392953,6.815323104092386e-06,3.57094495484489e-06,0.1819535493850708,7.012953574303538e-06,0.03698838874697685,8.769322334956087e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0063.2015.12.22.18.10.55.420810.358279877.IMA,8.604673098489002e-07,0.0031873236875981092,0.5994240641593933,0.020355621352791786,0.0015252105658873916,4.8483680075150914e-06,4.234690095472615e-06,0.3669353425502777,4.073409400007222e-06,0.008557978086173534,3.5448607604848803e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0064.2015.12.22.18.10.55.420810.358279901.IMA,5.785905727861973e-07,0.002324530156329274,0.5109284520149231,0.03571809455752373,0.004746800754219294,4.596391136146849e-06,1.4589758393412922e-05,0.43950125575065613,1.6333773601218127e-05,0.006743978708982468,7.921817655187624e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0065.2015.12.22.18.10.55.420810.358279925.IMA,1.1707898011081852e-06,0.007677100598812103,0.3364163041114807,0.1008620634675026,0.006377858575433493,3.226592980354326e-06,5.26063704455737e-05,0.5463076233863831,7.076220936141908e-05,0.0022295494563877583,1.7552589497427107e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0066.2015.12.22.18.10.55.420810.358279949.IMA,4.875747663390939e-07,0.0017669403459876776,0.6681967377662659,0.01703118532896042,0.004572677426040173,5.292011792334961e-06,2.2809517759014852e-05,0.3078150451183319,5.354565928428201e-06,0.0005827195709571242,7.628927392033802e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0067.2015.12.22.18.10.55.420810.358279973.IMA,6.009077537783014e-07,0.0026748154778033495,0.48245227336883545,0.049762237817049026,0.00365926930680871,2.5775566427910235e-06,3.602218203013763e-05,0.460519015789032,2.863138433895074e-05,0.0008629828225821257,1.5098639778443612e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0068.2015.12.22.18.10.55.420810.358279997.IMA,7.307854161808791e-07,0.0035959321539849043,0.09700211137533188,0.032197922468185425,0.008014895021915436,9.590468152964604e-07,3.3116379199782386e-05,0.8587524890899658,3.962468690588139e-05,0.00036131180240772665,9.166591894427256e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0069.2015.12.22.18.10.55.420810.358280021.IMA,6.645867074439593e-07,0.0025209428276866674,0.05240337550640106,0.04186328500509262,0.00799502246081829,6.900465905346209e-07,5.001339377486147e-05,0.8944007754325867,6.734917405992746e-05,0.0006965668871998787,1.2405272400428657e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0070.2015.12.22.18.10.55.420810.358280045.IMA,2.454487457725918e-07,0.0009607055690139532,0.016734810546040535,0.018981333822011948,0.008943328633904457,5.37278424417309e-07,0.00021507375640794635,0.9537909030914307,7.12732580723241e-05,0.00030033272923901677,1.3958127738078474e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0071.2015.12.22.18.10.55.420810.358280069.IMA,2.0593174099303724e-07,0.000924357445910573,0.012185710482299328,0.00629785330966115,0.007101709023118019,5.472597308653349e-07,0.0001938142377184704,0.9731050133705139,7.346166239585727e-05,0.00011527639435371384,2.081154207189684e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0072.2015.12.22.18.10.55.420810.358280093.IMA,8.791381134187759e-08,0.0001382112968713045,0.012613971717655659,0.0032899922225624323,0.006228333339095116,2.0624336229957407e-06,6.981386104598641e-05,0.9775370359420776,9.969572602130938e-06,0.00010951089643640444,9.920477168634534e-07
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0073.2015.12.22.18.10.55.420810.358280117.IMA,5.395057556256688e-08,7.727191405138001e-05,0.0035906722769141197,0.0016446351073682308,0.00442592054605484,2.360023472647299e-06,6.11230279901065e-05,0.9900832176208496,1.773547410266474e-05,9.583940845914185e-05,1.1892865359186544e-06
/content/drive/MyDrive/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0074.2015.12.22.18.10.55.420810.358280141.IMA,2.8292138409824474e-08,4.721392997453222e-06,0.0007270504138432443,0.00020103999122511595,0.001354144187644124,9.585617135599023e-07,1.5140997675189283e-05,0.9976663589477539,2.567427372923703e-06,2.7800000680144876e-05,1.687655952764544e-07
